Date,Close/Last,Volume,Open,High,Low
05/14/2020,50.1828,11,50.1828,50.1828,50.1828
05/13/2020,49.7034,4504,50.56,50.56,49.6898
05/12/2020,50.7319,908,51.66,51.66,50.7319
05/11/2020,51.7227,757,51.62,51.7227,51.62
05/08/2020,51.7448,23,51.7448,51.7448,51.7448
05/07/2020,50.7986,23,50.7986,50.7986,50.7986
05/06/2020,50.3895,113,50.7316,50.7316,50.3895
05/05/2020,50.9531,222,51.228,51.228,50.9531
05/04/2020,50.5182,45,50.5182,50.5182,50.5182
05/01/2020,50.4285,183,50.3805,50.4285,50.3805
04/30/2020,52.0278,3651,51.74,52.0278,51.74
04/29/2020,52.5494,40,52.5494,52.5494,52.5494
04/28/2020,51.4224,824,51.94,51.94,51.4224
04/27/2020,51.5843,6,51.5843,51.5843,51.5843
04/24/2020,50.668,201,50.70,50.70,50.668
04/23/2020,50.1292,101,50.4792,50.4792,50.1292
04/22/2020,50.1231,1,50.1231,50.1231,50.1231
04/21/2020,49.2062,133,49.5199,49.5199,49.2062
04/20/2020,50.621,221,51.02,51.02,50.621
04/17/2020,51.409,900,50.69,51.409,50.69
04/16/2020,49.9406,119,49.70,49.9406,49.70
04/15/2020,49.6602,240,49.37,49.6602,49.37
04/14/2020,50.813,2492,50.2965,50.831,50.2965
04/13/2020,49.511,5228,50.24,50.24,49.395
04/09/2020,50.2588,784,50.02,50.50,50.02
04/08/2020,49.2864,751,47.91,49.2864,47.91
04/07/2020,47.6933,624,48.05,48.135,47.6933
04/06/2020,47.5201,240,47.01,47.5201,47.01
04/03/2020,44.5657,3465,45.14,45.30,44.20
04/02/2020,45.2153,512,45.05,45.2153,44.9011
04/01/2020,44.2369,282,44.755,44.755,44.2369
03/31/2020,46.2409,271,46.89,46.89,46.2409
03/30/2020,46.8377,519,46.48,46.8377,46.48
03/27/2020,45.4639,486,45.82,46.55,45.4639
03/26/2020,46.59,842,45.16,46.59,44.75
03/25/2020,44.2975,4367,44.00,45.3363,43.14
03/24/2020,43.5777,5084,41.66,43.5777,41.551
03/23/2020,40.1919,8766,40.99,40.99,39.55
03/20/2020,41.5077,1656,43.50,43.50,41.5077
03/19/2020,43.4128,2975,43.03,43.83,40.22
03/18/2020,42.9271,107,42.9271,42.9271,42.9271
03/17/2020,45.3579,3421,45.26,45.3579,45.025
03/16/2020,43.4175,821,48.00,48.00,43.4175
03/13/2020,48.2943,1684,47.41,48.3275,45.935
03/12/2020,45.2602,13126,45.65,47.35,44.12
03/11/2020,49.7101,722,49.80,49.80,49.00
03/10/2020,52.1029,23,52.1029,52.1029,52.1029
03/09/2020,50.2665,136,50.2665,50.2665,50.2665
03/06/2020,54.1394,1546,53.74,54.187,53.1725
03/05/2020,54.8978,449,55.8843,55.8843,54.8978
03/04/2020,56.8795,263,55.94,56.8795,55.94
03/03/2020,54.6278,649,56.32,56.32,54.6278
03/02/2020,55.899,233,55.00,55.899,55.00
